ID,DestAct,NbTransf,TimePT,WalkingTimePT,WaitingTimePT,CostPT,CostCar,TimeCar,NbHousehold,NbChild,NbCar,NbMoto,NbBicy,NbBicyChild,NbComp,NbTV,Internet,NewsPaperSubs,NbCellPhones,NbSmartPhone,HouseType,OwnHouse,NbRoomsHouse,YearsInHouse,Income,Gender,BirthYear,Mothertongue,FamilSitu,OccupStat,SocioProfCat,CalculatedIncome,Education,HalfFareST,LineRelST,GenAbST,AreaRelST,OtherST,CarAvail,MarginalCostPT,CostCarCHF,Envir01,Envir02,Envir03,Envir04,Envir05,Envir06,Mobil01,Mobil02,Mobil03,Mobil04,Mobil05,Mobil06,Mobil07,Mobil08,Mobil09,Mobil10,Mobil11,Mobil12,Mobil13,Mobil14,Mobil15,Mobil16,Mobil17,Mobil18,Mobil19,Mobil20,Mobil21,Mobil22,Mobil23,Mobil24,Mobil25,Mobil26,Mobil27,ResidCh01,ResidCh02,ResidCh03,ResidCh04,ResidCh05,ResidCh06,ResidCh07,LifSty01,LifSty02,LifSty03,LifSty04,LifSty05,LifSty06,LifSty07,LifSty08,LifSty09,LifSty10,LifSty11,LifSty12,LifSty13,LifSty14,TripPurpose,TypeCommune,UrbRur,LangCode,ClassifCodeLine,frequency,ResidChild,NbTrajects,FreqCarPar,FreqTrainPar,FreqOtherPar,FreqTripHouseh,Region,distance_km,Choice,InVehicleTime,ModeToSchool,ReportedDuration,CoderegionCAR,age,Weight
10540803,7.0,4,119,18,21,11.0,2.37,30,4.0,0.0,2.0,0.0,3.0,0.0,4.0,1.0,1.0,1.0,4.0,1.0,1.0,1.0,6.0,6.0,4.0,1.0,1989.0,2.0,6.0,8.0,6.0,6101.0,2.0,1,2,2,2,2,2.0,5.5,3.4,3.0,2.0,3.0,2.0,4.0,4.0,3.0,2.0,4.0,3.0,2.0,2.0,3.0,4.0,2.0,6.0,3.0,1.0,3.0,2.0,4.0,3.0,4.0,5.0,4.0,4.0,4.0,2.0,5.0,3.0,2.0,1.0,2.0,3.0,3.0,4.0,3.0,2.0,3.0,3.0,2.0,4.0,3.0,2.0,2.0,2.0,2.0,2.0,4.0,3.0,3.0,3.0,4.0,2.0,3.0,4,2,1,4,1,5.0,2,3.0,1.0,2.0,1.0,1,22.0,0,80.0,4.0,42.0,1,21.0,0.003869639
10540804,3.0,2,141,45,10,14.0,3.24,44,2.0,0.0,1.0,0.0,2.0,0.0,2.0,1.0,1.0,1.0,2.0,0.0,1.0,1.0,5.0,11.0,4.0,1.0,1986.0,2.0,6.0,8.0,8.0,10807.0,7.0,1,2,2,2,2,1.0,7.0,4.64,3.0,2.0,3.0,2.0,4.0,4.0,4.0,2.0,4.0,4.0,2.0,2.0,4.0,2.0,3.0,6.0,3.0,3.0,4.0,2.0,3.0,3.0,4.0,4.0,4.0,4.0,2.0,2.0,4.0,4.0,2.0,1.0,2.0,2.0,3.0,3.0,2.0,2.0,4.0,3.0,2.0,3.0,3.0,3.0,6.0,2.0,3.0,4.0,2.0,3.0,2.0,4.0,3.0,2.0,2.0,4,2,1,4,1,3.0,3,3.0,2.0,3.0,4.0,1,31.5,0,86.0,4.0,135.0,1,24.0,0.000378621
10540806,11.0,0,22,15,0,2.6,0.37,5,2.0,0.0,2.0,0.0,0.0,0.0,1.0,2.0,2.0,1.0,2.0,0.0,1.0,2.0,6.0,25.0,3.0,2.0,1943.0,3.0,2.0,9.0,7.0,5000.0,1.0,1,2,2,2,2,2.0,2.2,0.53,4.0,3.0,4.0,4.0,4.0,4.0,3.0,3.0,3.0,4.0,2.0,4.0,2.0,3.0,3.0,3.0,3.0,3.0,4.0,3.0,4.0,4.0,3.0,3.0,2.0,3.0,5.0,4.0,3.0,2.0,2.0,2.0,3.0,3.0,3.0,1.0,3.0,1.0,2.0,5.0,5.0,5.0,5.0,4.0,3.0,3.0,3.0,4.0,2.0,4.0,4.0,3.0,3.0,3.0,3.0,4,2,1,4,1,5.0,1,3.0,2.0,3.0,3.0,1,3.0,1,7.0,4.0,10.0,1,67.0,0.002262409
10540807,3.0,0,59,37,0,4.8,0.84,11,1.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,1.0,2.0,1.0,0.0,2.0,1.0,1.0,9.0,1.0,1.0,1967.0,3.0,1.0,7.0,6.0,2000.0,7.0,1,2,2,2,2,1.0,2.4,1.2,3.0,4.0,4.0,3.0,4.0,4.0,4.0,3.0,3.0,4.0,2.0,4.0,4.0,2.0,3.0,3.0,3.0,1.0,5.0,1.0,5.0,5.0,5.0,6.0,5.0,3.0,4.0,4.0,4.0,2.0,1.0,6.0,3.0,3.0,4.0,4.0,3.0,2.0,3.0,4.0,5.0,3.0,5.0,6.0,5.0,5.0,3.0,5.0,3.0,3.0,3.0,2.0,3.0,4.0,1.0,4,2,1,4,1,1.0,1,4.0,2.0,3.0,3.0,1,7.0,1,22.0,4.0,80.0,1,43.0,0.000160139
10541086,1.0,4,245,114,15,28.4,6.54,71,4.0,2.0,1.0,1.0,4.0,2.0,2.0,1.0,1.0,1.0,4.0,0.0,2.0,1.0,4.0,12.0,5.0,2.0,1969.0,3.0,3.0,2.0,5.0,9000.0,3.0,1,2,2,2,2,1.0,14.2,9.37,2.0,5.0,3.0,1.0,5.0,5.0,4.0,6.0,1.0,1.0,4.0,4.0,4.0,1.0,5.0,1.0,4.0,1.0,4.0,3.0,4.0,2.0,5.0,1.0,5.0,5.0,2.0,1.0,5.0,3.0,2.0,5.0,4.0,1.0,2.0,4.0,5.0,1.0,5.0,5.0,3.0,4.0,4.0,4.0,6.0,1.0,1.0,5.0,1.0,1.0,2.0,3.0,4.0,5.0,2.0,4,2,1,4,1,3.0,4,2.0,2.0,2.0,3.0,1,66.0,1,116.0,5.0,85.0,1,41.0,0.000367986
10541086,1.0,1,85,39,3,11.0,2.47,35,4.0,2.0,1.0,1.0,4.0,2.0,2.0,1.0,1.0,1.0,4.0,0.0,2.0,1.0,4.0,12.0,5.0,2.0,1969.0,3.0,3.0,2.0,5.0,9000.0,3.0,1,2,2,2,2,1.0,5.5,3.54,2.0,5.0,3.0,1.0,5.0,5.0,4.0,6.0,1.0,1.0,4.0,4.0,4.0,1.0,5.0,1.0,4.0,1.0,4.0,3.0,4.0,2.0,5.0,1.0,5.0,5.0,2.0,1.0,5.0,3.0,2.0,5.0,4.0,1.0,2.0,4.0,5.0,1.0,5.0,5.0,3.0,4.0,4.0,4.0,6.0,1.0,1.0,5.0,1.0,1.0,2.0,3.0,4.0,5.0,1.0,4,2,1,4,1,3.0,2,2.0,2.0,2.0,3.0,1,24.0,1,43.0,5.0,55.0,1,41.0,0.000367986
10980037,1.0,0,17,9,0,3.0,1.19,17,4.0,0.0,1.0,0.0,1.0,0.0,3.0,4.0,1.0,1.0,4.0,1.0,1.0,1.0,7.0,22.0,6.0,2.0,1981.0,2.0,1.0,1.0,6.0,15000.0,7.0,2,2,1,2,2,2.0,0.0,1.71,2.0,4.0,2.0,4.0,4.0,4.0,5.0,4.0,2.0,4.0,1.0,4.0,2.0,1.0,4.0,6.0,5.0,3.0,5.0,4.0,2.0,4.0,5.0,4.0,5.0,5.0,2.0,1.0,5.0,5.0,1.0,5.0,1.0,4.0,2.0,4.0,5.0,1.0,5.0,5.0,2.0,2.0,4.0,4.0,5.0,5.0,4.0,2.0,2.0,4.0,2.0,5.0,5.0,2.0,1.0,9,1,1,4,1,5.0,1,3.0,2.0,2.0,4.0,1,11.0,0,8.0,2.0,35.0,1,29.0,0.000340556
10980079,1.0,0,154,130,0,9.6,2.26,30,5.0,3.0,2.0,0.0,7.0,3.0,3.0,0.0,1.0,1.0,2.0,0.0,2.0,2.0,4.0,10.0,5.0,1.0,1970.0,2.0,3.0,1.0,3.0,9000.0,6.0,1,2,2,2,1,1.0,4.8,3.24,4.0,5.0,4.0,1.0,5.0,5.0,5.0,3.0,3.0,5.0,5.0,4.0,5.0,1.0,2.0,2.0,4.0,1.0,5.0,2.0,5.0,3.0,4.0,6.0,4.0,4.0,3.0,2.0,5.0,2.0,3.0,1.0,1.0,1.0,3.0,2.0,4.0,1.0,3.0,5.0,3.0,4.0,5.0,5.0,4.0,6.0,1.0,5.0,1.0,3.0,2.0,4.0,5.0,3.0,3.0,9,1,1,4,1,4.0,4,3.0,2.0,2.0,3.0,1,19.6,1,24.0,8.0,65.0,1,40.0,0.000109132
10980080,8.0,2,126,49,27,6.2,1.54,20,5.0,3.0,2.0,0.0,6.0,3.0,3.0,0.0,1.0,1.0,2.0,0.0,2.0,2.0,4.0,10.0,5.0,2.0,1972.0,2.0,3.0,6.0,8.0,9000.0,6.0,1,2,2,2,2,1.0,3.1,2.21,4.0,4.0,6.0,3.0,5.0,4.0,4.0,3.0,3.0,5.0,3.0,5.0,4.0,2.0,4.0,2.0,2.0,1.0,4.0,2.0,5.0,3.0,2.0,6.0,5.0,6.0,2.0,2.0,5.0,4.0,2.0,2.0,4.0,1.0,4.0,2.0,2.0,1.0,1.0,5.0,1.0,4.0,4.0,3.0,3.0,3.0,3.0,5.0,1.0,4.0,3.0,4.0,4.0,3.0,3.0,9,1,1,4,1,2.0,2,3.0,2.0,2.0,2.0,1,15.5,1,50.0,5.0,15.0,1,38.0,0.000232084
10980080,4.0,3,153,88,18,11.0,4.88,41,5.0,3.0,2.0,0.0,6.0,3.0,3.0,0.0,1.0,1.0,2.0,0.0,2.0,2.0,4.0,10.0,5.0,2.0,1972.0,2.0,3.0,6.0,8.0,9000.0,6.0,1,2,2,2,2,1.0,5.5,6.99,4.0,4.0,6.0,3.0,5.0,4.0,4.0,3.0,3.0,5.0,3.0,5.0,4.0,2.0,4.0,2.0,2.0,1.0,4.0,2.0,5.0,3.0,2.0,6.0,5.0,6.0,2.0,2.0,5.0,4.0,2.0,2.0,4.0,1.0,4.0,2.0,2.0,1.0,1.0,5.0,1.0,4.0,4.0,3.0,3.0,3.0,3.0,5.0,1.0,4.0,3.0,4.0,4.0,3.0,3.0,9,1,1,4,1,2.0,2,3.0,2.0,2.0,2.0,1,52.0,1,47.0,5.0,45.0,1,38.0,0.000232084
10980080,8.0,0,48,42,0,2.2,1.54,20,5.0,3.0,2.0,0.0,6.0,3.0,3.0,0.0,1.0,1.0,2.0,0.0,2.0,2.0,4.0,10.0,5.0,2.0,1972.0,2.0,3.0,6.0,8.0,9000.0,6.0,1,2,2,2,2,1.0,2.2,2.21,4.0,4.0,6.0,3.0,5.0,4.0,4.0,3.0,3.0,5.0,3.0,5.0,4.0,2.0,4.0,2.0,2.0,1.0,4.0,2.0,5.0,3.0,2.0,6.0,5.0,6.0,2.0,2.0,5.0,4.0,2.0,2.0,4.0,1.0,4.0,2.0,2.0,1.0,1.0,5.0,1.0,4.0,4.0,3.0,3.0,3.0,3.0,5.0,1.0,4.0,3.0,4.0,4.0,3.0,3.0,9,1,1,4,1,2.0,2,3.0,2.0,2.0,2.0,1,15.5,1,6.0,5.0,16.0,1,38.0,0.000232084
10980080,9.0,2,114,49,28,6.2,1.49,20,5.0,3.0,2.0,0.0,6.0,3.0,3.0,0.0,1.0,1.0,2.0,0.0,2.0,2.0,4.0,10.0,5.0,2.0,1972.0,2.0,3.0,6.0,8.0,9000.0,6.0,1,2,2,2,2,1.0,3.1,2.14,4.0,4.0,6.0,3.0,5.0,4.0,4.0,3.0,3.0,5.0,3.0,5.0,4.0,2.0,4.0,2.0,2.0,1.0,4.0,2.0,5.0,3.0,2.0,6.0,5.0,6.0,2.0,2.0,5.0,4.0,2.0,2.0,4.0,1.0,4.0,2.0,2.0,1.0,1.0,5.0,1.0,4.0,4.0,3.0,3.0,3.0,3.0,5.0,1.0,4.0,3.0,4.0,4.0,3.0,3.0,9,1,1,4,1,2.0,2,3.0,2.0,2.0,2.0,1,14.5,1,37.0,5.0,30.0,1,38.0,0.000232084
10980111,4.0,1,203,167,2,14.0,2.51,29,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,5.0,36.0,2.0,1.0,1942.0,2.0,7.0,9.0,3.0,3250.0,4.0,2,2,2,2,2,1.0,14.0,3.6,2.0,3.0,4.0,3.0,4.0,4.0,3.0,3.0,4.0,4.0,3.0,4.0,3.0,2.0,4.0,4.0,4.0,3.0,4.0,4.0,3.0,4.0,4.0,3.0,3.0,3.0,4.0,3.0,4.0,2.0,4.0,3.0,3.0,3.0,3.0,4.0,3.0,3.0,3.0,4.0,3.0,4.0,3.0,4.0,3.0,3.0,3.0,4.0,3.0,4.0,4.0,4.0,4.0,3.0,3.0,9,1,1,4,1,5.0,4,4.0,2.0,1.0,4.0,1,23.0,1,34.0,4.0,35.0,1,68.0,8.57e-05
10980195,7.0,3,109,28,36,19.0,3.15,35,4.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,2.0,1.0,0.0,2.0,1.0,3.0,8.0,3.0,2.0,1972.0,2.0,1.0,1.0,2.0,5000.0,7.0,2,2,2,2,2,1.0,19.0,4.51,2.0,4.0,3.0,4.0,4.0,5.0,4.0,2.0,3.0,4.0,4.0,3.0,4.0,2.0,2.0,5.0,4.0,3.0,5.0,4.0,3.0,4.0,5.0,3.0,2.0,1.0,1.0,2.0,4.0,2.0,2.0,2.0,6.0,2.0,2.0,1.0,3.0,1.0,3.0,4.0,3.0,4.0,3.0,3.0,2.0,2.0,2.0,2.0,2.0,4.0,4.0,4.0,4.0,4.0,3.0,9,1,1,4,1,5.0,2,4.0,2.0,2.0,4.0,1,39.0,1,45.0,6.0,30.0,1,38.0,0.000340556
10980223,8.0,2,89,39,5,72.1,3.26,46,2.0,0.0,2.0,0.0,2.0,0.0,2.0,1.0,2.0,1.0,1.0,0.0,1.0,1.0,5.0,72.0,3.0,1.0,1937.0,2.0,2.0,9.0,5.0,5000.0,4.0,2,2,2,2,2,1.0,72.1,4.67,4.0,3.0,4.0,3.0,5.0,5.0,3.0,3.0,3.0,4.0,4.0,3.0,4.0,4.0,4.0,3.0,4.0,3.0,3.0,5.0,4.0,4.0,3.0,3.0,5.0,2.0,5.0,4.0,1.0,2.0,2.0,3.0,4.0,2.0,4.0,4.0,3.0,2.0,3.0,4.0,4.0,3.0,4.0,4.0,4.0,1.0,2.0,6.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,9,1,1,4,1,5.0,4,3.0,2.0,2.0,3.0,1,24.4,1,45.0,5.0,140.0,1,73.0,8.57e-05
11460027,1.0,2,128,57,10,21.0,3.77,46,2.0,0.0,1.0,0.0,2.0,0.0,2.0,1.0,1.0,1.0,2.0,0.0,1.0,1.0,4.0,10.0,5.0,2.0,1958.0,2.0,2.0,1.0,6.0,9000.0,3.0,2,2,1,2,2,3.0,0.0,5.4,3.0,5.0,2.0,2.0,4.0,4.0,4.0,5.0,3.0,5.0,1.0,5.0,5.0,1.0,4.0,6.0,2.0,1.0,6.0,6.0,6.0,4.0,6.0,4.0,5.0,5.0,4.0,2.0,5.0,5.0,1.0,2.0,3.0,1.0,4.0,1.0,5.0,1.0,4.0,5.0,2.0,2.0,1.0,4.0,4.0,1.0,2.0,5.0,2.0,2.0,2.0,3.0,4.0,4.0,3.0,8,1,1,3,1,2.0,4,1.0,2.0,2.0,1.0,1,33.1,0,61.0,4.0,195.0,1,52.0,0.000367986
11460028,10.0,3,192,27,33,48.2,12.18,96,2.0,0.0,1.0,0.0,2.0,0.0,2.0,1.0,1.0,1.0,2.0,0.0,1.0,1.0,4.0,10.0,5.0,1.0,1946.0,1.0,1.0,9.0,4.0,9000.0,4.0,2,2,2,2,2,1.0,48.2,17.45,2.0,4.0,4.0,3.0,4.0,3.0,6.0,2.0,2.0,5.0,2.0,4.0,5.0,1.0,2.0,6.0,2.0,1.0,5.0,5.0,2.0,4.0,4.0,4.0,4.0,2.0,2.0,1.0,4.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,3.0,1.0,1.0,5.0,2.0,4.0,2.0,4.0,6.0,1.0,1.0,5.0,2.0,5.0,3.0,4.0,5.0,2.0,3.0,8,1,1,3,1,5.0,3,1.0,2.0,1.0,2.0,1,130.5,0,132.0,2.0,35.5,1,64.0,0.000109132
11460060,8.0,6,239,49,30,45.4,6.6,70,6.0,4.0,2.0,0.0,6.0,4.0,2.0,1.0,1.0,1.0,4.0,2.0,1.0,1.0,9.0,4.0,6.0,1.0,1963.0,3.0,3.0,1.0,1.0,15000.0,7.0,1,2,2,2,2,1.0,22.7,9.46,5.0,4.0,4.0,3.0,5.0,6.0,2.0,4.0,2.0,4.0,2.0,4.0,4.0,2.0,2.0,2.0,4.0,2.0,4.0,3.0,4.0,3.0,4.0,1.0,4.0,4.0,4.0,1.0,4.0,1.0,1.0,1.0,1.0,3.0,3.0,2.0,3.0,1.0,3.0,5.0,3.0,4.0,2.0,5.0,1.0,2.0,2.0,4.0,2.0,2.0,3.0,5.0,5.0,1.0,3.0,8,1,1,3,1,5.0,3,4.0,1.0,1.0,3.0,1,70.5,1,160.0,4.0,55.0,1,47.0,0.000160139
11460070,2.0,6,155,44,33,22.6,4.14,47,1.0,0.0,2.0,0.0,2.0,0.0,1.0,2.0,1.0,2.0,2.0,1.0,1.0,1.0,4.0,5.0,6.0,2.0,1954.0,2.0,2.0,1.0,1.0,15000.0,6.0,2,2,2,2,2,1.0,22.6,5.93,1.0,4.0,4.0,3.0,4.0,4.0,5.0,3.0,3.0,4.0,3.0,3.0,3.0,2.0,3.0,3.0,4.0,1.0,5.0,5.0,3.0,3.0,3.0,4.0,2.0,3.0,2.0,2.0,5.0,3.0,4.0,3.0,3.0,1.0,1.0,2.0,2.0,1.0,4.0,5.0,2.0,3.0,3.0,3.0,3.0,1.0,1.0,5.0,3.0,4.0,3.0,3.0,3.0,1.0,1.0,8,1,1,3,1,2.0,2,3.0,2.0,3.0,1.0,1,43.0,1,78.0,4.0,40.0,1,56.0,9.82e-05
11460082,1.0,6,206,62,32,26.0,6.67,71,2.0,0.0,2.0,2.0,0.0,0.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,3.0,3.0,5.0,2.0,1952.0,2.0,2.0,2.0,6.0,9000.0,4.0,2,2,2,2,2,1.0,26.0,9.56,3.0,5.0,3.0,3.0,4.0,4.0,3.0,4.0,3.0,4.0,6.0,5.0,4.0,2.0,4.0,6.0,4.0,2.0,4.0,3.0,4.0,3.0,3.0,4.0,3.0,6.0,4.0,3.0,4.0,3.0,3.0,3.0,3.0,4.0,3.0,2.0,4.0,2.0,3.0,4.0,3.0,4.0,4.0,4.0,4.0,2.0,3.0,4.0,2.0,4.0,4.0,4.0,4.0,3.0,1.0,8,1,1,3,1,1.0,2,3.0,2.0,2.0,4.0,1,71.0,1,112.0,4.0,70.0,1,58.0,9.82e-05
11460106,1.0,0,20,17,0,2.2,0.24,3,2.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,1.0,0.0,1.0,1.0,6.0,47.0,2.0,1.0,1935.0,1.0,3.0,5.0,6.0,3250.0,2.0,2,2,2,2,2,1.0,2.2,0.34,1.0,4.0,2.0,4.0,3.0,4.0,4.0,3.0,3.0,4.0,3.0,4.0,4.0,2.0,4.0,6.0,4.0,2.0,4.0,4.0,4.0,4.0,4.0,4.0,2.0,4.0,2.0,4.0,4.0,2.0,2.0,2.0,3.0,2.0,4.0,4.0,3.0,1.0,2.0,5.0,2.0,4.0,4.0,4.0,3.0,3.0,2.0,4.0,2.0,3.0,2.0,4.0,4.0,4.0,1.0,8,1,1,3,1,5.0,1,3.0,2.0,2.0,4.0,1,2.5,0,3.0,4.0,5.0,1,75.0,0.001285365
14050001,1.0,0,70,61,0,6.8,0.71,10,5.0,2.0,2.0,1.0,4.0,2.0,1.0,1.0,1.0,2.0,3.0,0.0,1.0,1.0,6.0,7.0,4.0,2.0,1969.0,2.0,3.0,2.0,6.0,7000.0,3.0,1,2,2,2,2,1.0,3.4,1.02,2.0,5.0,3.0,2.0,4.0,5.0,5.0,3.0,4.0,5.0,2.0,3.0,4.0,4.0,3.0,4.0,4.0,1.0,5.0,4.0,3.0,4.0,2.0,3.0,4.0,3.0,4.0,5.0,4.0,2.0,1.0,1.0,4.0,2.0,4.0,4.0,5.0,1.0,3.0,5.0,2.0,4.0,4.0,5.0,6.0,6.0,1.0,4.0,1.0,2.0,4.0,2.0,3.0,4.0,1.0,7,1,1,2,1,5.0,2,3.0,2.0,2.0,3.0,1,5.0,1,9.0,4.0,10.0,1,41.0,0.000367986
14050001,1.0,0,35,22,0,6.8,0.7,9,5.0,2.0,2.0,1.0,4.0,2.0,1.0,1.0,1.0,2.0,3.0,0.0,1.0,1.0,6.0,7.0,4.0,2.0,1969.0,2.0,3.0,2.0,6.0,7000.0,3.0,1,2,2,2,2,1.0,3.4,1.0,2.0,5.0,3.0,2.0,4.0,5.0,5.0,3.0,4.0,5.0,2.0,3.0,4.0,4.0,3.0,4.0,4.0,1.0,5.0,4.0,3.0,4.0,2.0,3.0,4.0,3.0,4.0,5.0,4.0,2.0,1.0,1.0,4.0,2.0,4.0,4.0,5.0,1.0,3.0,5.0,2.0,4.0,4.0,5.0,6.0,6.0,1.0,4.0,1.0,2.0,4.0,2.0,3.0,4.0,1.0,7,1,1,2,1,5.0,2,3.0,2.0,2.0,3.0,1,5.0,1,13.0,4.0,10.0,1,41.0,0.000367986
14050047,1.0,5,183,42,53,34.4,9.02,69,2.0,0.0,3.0,1.0,2.0,0.0,2.0,1.0,1.0,2.0,2.0,0.0,2.0,2.0,5.0,1.0,6.0,1.0,1979.0,3.0,7.0,1.0,6.0,15000.0,3.0,1,2,2,2,2,1.0,17.2,12.93,2.0,1.0,4.0,1.0,4.0,4.0,2.0,4.0,2.0,5.0,4.0,4.0,4.0,2.0,4.0,6.0,4.0,3.0,5.0,2.0,3.0,4.0,4.0,5.0,2.0,1.0,2.0,4.0,4.0,1.0,1.0,2.0,3.0,2.0,4.0,4.0,3.0,1.0,5.0,3.0,2.0,5.0,4.0,4.0,5.0,4.0,4.0,3.0,1.0,2.0,1.0,2.0,5.0,4.0,2.0,7,1,1,2,1,4.0,2,4.0,2.0,2.0,2.0,1,96.0,1,88.0,3.0,80.0,1,31.0,0.000967286
14050047,10.0,4,181,60,16,36.4,6.81,53,2.0,0.0,3.0,1.0,2.0,0.0,2.0,1.0,1.0,2.0,2.0,0.0,2.0,2.0,5.0,1.0,6.0,1.0,1979.0,3.0,7.0,1.0,6.0,15000.0,3.0,1,2,2,2,2,1.0,18.2,9.76,2.0,1.0,4.0,1.0,4.0,4.0,2.0,4.0,2.0,5.0,4.0,4.0,4.0,2.0,4.0,6.0,4.0,3.0,5.0,2.0,3.0,4.0,4.0,5.0,2.0,1.0,2.0,4.0,4.0,1.0,1.0,2.0,3.0,2.0,4.0,4.0,3.0,1.0,5.0,3.0,2.0,5.0,4.0,4.0,5.0,4.0,4.0,3.0,1.0,2.0,1.0,2.0,5.0,4.0,3.0,7,1,1,2,1,4.0,2,4.0,2.0,2.0,2.0,1,75.0,1,105.0,3.0,70.0,1,31.0,0.000967286
14050075,1.0,4,145,67,20,32.4,6.87,54,4.0,2.0,2.0,0.0,4.0,2.0,1.0,1.0,1.0,1.0,2.0,0.0,1.0,1.0,5.0,10.0,4.0,1.0,1966.0,2.0,3.0,1.0,6.0,7000.0,3.0,2,2,1,2,2,1.0,0.0,9.84,5.0,5.0,3.0,2.0,5.0,5.0,5.0,4.0,2.0,6.0,4.0,2.0,4.0,2.0,3.0,3.0,3.0,1.0,5.0,4.0,4.0,4.0,2.0,4.0,3.0,2.0,1.0,2.0,4.0,1.0,4.0,2.0,2.0,3.0,4.0,2.0,3.0,1.0,2.0,4.0,3.0,2.0,4.0,2.0,3.0,2.0,1.0,5.0,4.0,3.0,1.0,4.0,5.0,4.0,1.0,7,1,1,2,1,6.0,2,4.0,1.0,1.0,4.0,1,76.0,0,58.0,1.0,135.0,1,44.0,0.000409116
14050076,7.0,0,70,62,0,7.4,1.07,16,4.0,2.0,2.0,0.0,4.0,2.0,1.0,1.0,1.0,1.0,2.0,0.0,1.0,1.0,5.0,10.0,4.0,2.0,1971.0,2.0,3.0,6.0,6.0,7000.0,3.0,1,2,2,2,2,1.0,3.7,1.53,3.0,4.0,2.0,4.0,5.0,5.0,6.0,6.0,1.0,5.0,4.0,5.0,5.0,1.0,5.0,1.0,2.0,1.0,4.0,2.0,4.0,2.0,2.0,4.0,4.0,4.0,4.0,2.0,4.0,1.0,4.0,1.0,1.0,1.0,4.0,1.0,3.0,1.0,6.0,6.0,1.0,5.0,5.0,6.0,6.0,1.0,1.0,5.0,3.0,3.0,4.0,4.0,4.0,4.0,3.0,7,1,1,2,1,3.0,2,3.0,2.0,2.0,3.0,1,8.0,1,8.0,5.0,25.0,1,39.0,0.00087004
14050076,4.0,2,100,45,18,8.4,1.87,23,4.0,2.0,2.0,0.0,4.0,2.0,1.0,1.0,1.0,1.0,2.0,0.0,1.0,1.0,5.0,10.0,4.0,2.0,1971.0,2.0,3.0,6.0,6.0,7000.0,3.0,1,2,2,2,2,1.0,4.2,2.68,3.0,4.0,2.0,4.0,5.0,5.0,6.0,6.0,1.0,5.0,4.0,5.0,5.0,1.0,5.0,1.0,2.0,1.0,4.0,2.0,4.0,2.0,2.0,4.0,4.0,4.0,4.0,2.0,4.0,1.0,4.0,1.0,1.0,1.0,4.0,1.0,3.0,1.0,6.0,6.0,1.0,5.0,5.0,6.0,6.0,1.0,1.0,5.0,3.0,3.0,4.0,4.0,4.0,4.0,3.0,7,1,1,2,1,3.0,3,3.0,2.0,2.0,3.0,1,17.5,1,37.0,5.0,45.0,1,39.0,0.00087004
14050110,1.0,2,65,16,3,18.2,3.58,28,2.0,0.0,2.0,0.0,2.0,0.0,1.0,1.0,1.0,2.0,2.0,0.0,2.0,1.0,5.5,2.0,5.0,2.0,1953.0,2.0,2.0,2.0,6.0,9000.0,3.0,2,2,2,2,2,1.0,18.2,5.13,2.0,3.0,4.0,3.0,4.0,4.0,4.0,5.0,3.0,3.0,4.0,5.0,5.0,3.0,3.0,3.0,5.0,2.0,5.0,5.0,3.0,5.0,5.0,5.0,3.0,3.0,2.0,5.0,2.0,1.0,1.0,1.0,3.0,4.0,5.0,5.0,4.0,1.0,3.0,5.0,2.0,4.0,3.0,4.0,5.0,3.0,2.0,5.0,1.0,3.0,2.0,4.0,4.0,2.0,1.0,7,1,1,2,1,2.0,1,3.0,2.0,2.0,3.0,1,39.0,1,46.0,4.0,40.0,1,57.0,0.000367986
14050110,4.0,0,15,3,0,3.4,0.55,8,2.0,0.0,2.0,0.0,2.0,0.0,1.0,1.0,1.0,2.0,2.0,0.0,2.0,1.0,5.5,2.0,5.0,2.0,1953.0,2.0,2.0,2.0,6.0,9000.0,3.0,2,2,2,2,2,1.0,3.4,0.79,2.0,3.0,4.0,3.0,4.0,4.0,4.0,5.0,3.0,3.0,4.0,5.0,5.0,3.0,3.0,3.0,5.0,2.0,5.0,5.0,3.0,5.0,5.0,5.0,3.0,3.0,2.0,5.0,2.0,1.0,1.0,1.0,3.0,4.0,5.0,5.0,4.0,1.0,3.0,5.0,2.0,4.0,3.0,4.0,5.0,3.0,2.0,5.0,1.0,3.0,2.0,4.0,4.0,2.0,3.0,7,1,1,2,1,2.0,1,3.0,2.0,2.0,3.0,1,4.0,1,12.0,4.0,15.0,1,57.0,0.001472131
